,0,1,2,3,4,5,6,7
"[0, 0, 15, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 15, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 23, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 23, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 23, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 23, 2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 23, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 23, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 8, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
